,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,test_accuracy_with_best_hyp,model_name,seed
170,21.178220748901367,1.2072496707037774,0.004322052001953125,0.0026178479194369692,0.14,12,150,"{'learning_rate': 0.14, 'max_depth': 12, 'n_estimators': 150}",0.9761904761904762,0.9512195121951219,0.9512195121951219,0.95954316686024,0.011771425315920079,135,0.9814814814814815,Catboost,0
171,18.032459259033203,3.0815073043549472,0.012300968170166016,0.012465580563653267,0.14,14,50,"{'learning_rate': 0.14, 'max_depth': 14, 'n_estimators': 50}",0.9761904761904762,0.975609756097561,0.9512195121951219,0.967673248161053,0.01163696350382435,53,0.9814814814814815,Catboost,0
172,36.58453702926636,3.0381242011541487,0.0043218135833740234,0.0009398747268329188,0.14,14,100,"{'learning_rate': 0.14, 'max_depth': 14, 'n_estimators': 100}",0.9761904761904762,0.9512195121951219,0.9512195121951219,0.95954316686024,0.011771425315920079,135,0.9814814814814815,Catboost,0
173,56.8316019376119,0.656007862197786,0.010305563608805338,0.00893282786136351,0.14,14,150,"{'learning_rate': 0.14, 'max_depth': 14, 'n_estimators': 150}",0.9761904761904762,0.9512195121951219,0.926829268292683,0.951413085559427,0.020152093592938285,193,0.9814814814814815,Catboost,0
174,19.62623405456543,13.850398483131107,0.002327442169189453,0.0016954821059853803,0.14,16,50,"{'learning_rate': 0.14, 'max_depth': 16, 'n_estimators': 50}",0.9761904761904762,,0.975609756097561,,,280,0.9814814814814815,Catboost,0
175,60.623535553614296,8.220837538683607,0.015631437301635742,0.017892494066374946,0.14,16,100,"{'learning_rate': 0.14, 'max_depth': 16, 'n_estimators': 100}",0.9761904761904762,0.9512195121951219,0.975609756097561,0.967673248161053,0.01163696350382435,53,0.9814814814814815,Catboost,0
176,102.61413566271465,10.955027628407858,0.019946575164794922,0.023977847880029747,0.14,16,150,"{'learning_rate': 0.14, 'max_depth': 16, 'n_estimators': 150}",0.9761904761904762,0.9512195121951219,0.9512195121951219,0.95954316686024,0.011771425315920079,135,0.9814814814814815,Catboost,0
177,0.0023290316263834634,0.00046805845515149926,0.0,0.0,0.14,18,50,"{'learning_rate': 0.14, 'max_depth': 18, 'n_estimators': 50}",,,,,,279,0.9814814814814815,Catboost,0
178,0.002991755803426107,1.5734823444067105e-06,0.0,0.0,0.14,18,100,"{'learning_rate': 0.14, 'max_depth': 18, 'n_estimators': 100}",,,,,,278,0.9814814814814815,Catboost,0
179,0.06798887252807617,0.00024209220224970392,0.0,0.0,0.14,18,150,"{'learning_rate': 0.14, 'max_depth': 18, 'n_estimators': 150}",,,,,,277,0.9814814814814815,Catboost,0
